Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/02/1940;382,8926;353,1029;340,0442;336,7974;333,5578;359,6745;379,5553;362,9708;349,8276;323,8825;298,4087;273,4274;245,9419;228;207,4735;198,8154;210,3784;230,9684;270,3405;343,2982;343,2982;356,3852;359,6745;369,5841;362,9708;349,8276;327,1003;295,2586;258,0746;;
01/01/1940;518,0123;468,4345;420,0402;379,5553;349,8276;343,2982;376,2248;416,6305;413,2274;430,3073;447,5452;461,447;451,0114;451,0114;468,4345;503,7302;535,9933;543,2251;510,8597;464,9377;430,3073;403,0566;372,901;356,3852;369,5841;426,8786;561,4019;514,4331;493,0796;464,9377;444,0852
01/12/1939;1359,7163;1412,0367;1459,6697;1600,118;1739,0499;1772,9478;1755,9723;1710,9644;1666,3372;1649,7008;1638,64;1644,1674;1649,7008;1644,1674;1600,118;1523,9719;1464,9938;1391,0319;1323,4752;1277,3488;1211,6661;1149,9346;1088,2908;1031,815;971,8418;921,1554;887,7427;805,5768;719,2748;646,7422;576,0419
01/11/1939;156,8608;178,9519;198,8154;236,9317;245,9419;245,9419;255,0288;359,6745;447,5452;482,4817;471,9373;447,5452;423,4562;406,4404;386,2367;376,2248;486,0084;703,8577;850,5233;1018,8888;1092,6659;1114,6063;1105,8173;1088,2908;1070,8342;1191,6833;1338,9681;1375,3451;1354,5197;1323,4752;
01/10/1939;285,8551;285,8551;304,7319;288,9818;298,4087;323,8825;323,8825;298,4087;279,6253;261,1288;245,9419;230,9684;219,1483;213,2925;222,0899;213,2925;201,692;193,0911;178,9519;167,8225;162,3203;165,0661;167,8225;173,3666;173,3666;170,5893;165,0661;162,3203;159,5852;154,1474;154,1474
01/09/1939;159,5852;210,3784;270,3405;311,0854;366,274;420,0402;426,8786;426,8786;423,4562;413,2274;379,5553;353,1029;333,5578;307,9049;279,6253;255,0288;239,9265;248,9624;396,3088;500,1742;543,2251;590,7683;594,4633;561,4019;514,4331;464,9377;416,6305;366,274;330,3254;304,7319;
01/08/1939;210,3784;198,8154;187,4057;178,9519;170,5893;162,3203;156,8608;154,1474;148,7535;143,4043;140,7468;138,1009;135,4666;132,844;130,2333;125,0482;125,0482;122,474;122,474;117,3631;119,9123;127,6347;148,7535;154,1474;162,3203;162,3203;162,3203;159,5852;154,1474;151,4449;143,4043
01/07/1939;680,8779;646,7422;605,5799;557,7555;503,7302;461,447;423,4562;382,8926;349,8276;320,6721;292,1163;279,6253;264,1912;258,0746;251,9914;245,9419;239,9265;230,9684;225,0405;216,2158;210,3784;204,578;204,578;198,8154;204,578;222,0899;239,9265;233,9457;230,9684;228;225,0405
01/06/1939;323,8825;311,0854;304,7319;295,2586;304,7319;314,2735;314,2735;314,2735;307,9049;295,2586;301,5665;298,4087;288,9818;285,8551;285,8551;282,7362;279,6253;261,1288;248,9624;236,9317;230,9684;292,1163;320,6721;314,2735;330,3254;323,8825;314,2735;346,5594;673,2572;700,0156;
01/05/1939;193,0911;187,4057;178,9519;173,3666;167,8225;165,0661;159,5852;176,1541;245,9419;261,1288;273,4274;317,4691;362,9708;382,8926;447,5452;482,4817;521,5971;568,711;654,2928;688,5183;673,2572;658,0756;631,7019;601,8691;561,4019;510,8597;451,0114;403,0566;369,5841;343,2982;333,5578
01/04/1939;609,296;576,0419;539,6064;510,8597;486,0084;475,4461;468,4345;416,6305;353,1029;333,5578;323,8825;320,6721;323,8825;323,8825;320,6721;323,8825;314,2735;295,2586;276,5223;258,0746;242,9299;225,0405;210,3784;201,692;198,8154;201,692;204,578;213,2925;207,4735;198,8154;
01/03/1939;554,1146;565,0537;579,7154;613,0173;631,7019;650,5149;669,4544;654,2928;631,7019;620,4756;587,0787;561,4019;550,4792;539,6064;518,0123;518,0123;554,1146;550,4792;528,7839;521,5971;576,0419;594,4633;568,711;550,4792;532,3858;521,5971;521,5971;635,4543;642,9744;631,7019;639,2118
01/02/1939;248,9624;248,9624;245,9419;245,9419;255,0288;264,1912;279,6253;301,5665;320,6721;336,7974;330,3254;314,2735;301,5665;276,5223;248,9624;228;213,2925;228;288,9818;356,3852;416,6305;464,9377;486,0084;475,4461;478,9609;535,9933;572,3737;572,3737;;;
01/01/1939;264,1912;245,9419;233,9457;222,0899;213,2925;201,692;198,8154;187,4057;193,0911;207,4735;230,9684;248,9624;258,0746;285,8551;311,0854;327,1003;366,274;372,901;353,1029;336,7974;327,1003;330,3254;327,1003;320,6721;320,6721;327,1003;327,1003;317,4691;295,2586;279,6253;261,1288
01/12/1938;207,4735;219,1483;225,0405;230,9684;233,9457;230,9684;219,1483;207,4735;193,0911;181,7598;162,3203;154,1474;148,7535;146,0733;165,0661;195,9485;248,9624;298,4087;362,9708;396,3088;386,2367;356,3852;349,8276;333,5578;323,8825;311,0854;307,9049;311,0854;307,9049;295,2586;282,7362
01/11/1938;572,3737;605,5799;601,8691;579,7154;543,2251;500,1742;457,9624;420,0402;389,5874;362,9708;333,5578;311,0854;301,5665;276,5223;258,0746;239,9265;233,9457;225,0405;219,1483;213,2925;207,4735;201,692;195,9485;190,2435;187,4057;184,5778;201,692;201,692;190,2435;190,2435;
01/10/1938;301,5665;276,5223;261,1288;245,9419;245,9419;251,9914;255,0288;255,0288;251,9914;242,9299;230,9684;219,1483;219,1483;230,9684;233,9457;245,9419;282,7362;366,274;496,6239;576,0419;613,0173;609,296;587,0787;561,4019;539,6064;503,7302;475,4461;447,5452;423,4562;433,7424;486,0084
01/09/1938;242,9299;236,9317;222,0899;213,2925;213,2925;219,1483;222,0899;230,9684;245,9419;279,6253;320,6721;333,5578;382,8926;486,0084;550,4792;572,3737;576,0419;568,711;554,1146;525,1877;496,6239;475,4461;454,4838;430,3073;420,0402;426,8786;413,2274;386,2367;356,3852;330,3254;
01/08/1938;500,1742;532,3858;525,1877;510,8597;507,2921;503,7302;493,0796;475,4461;461,447;447,5452;430,3073;420,0402;406,4404;386,2367;376,2248;362,9708;349,8276;340,0442;336,7974;366,274;362,9708;349,8276;343,2982;343,2982;330,3254;311,0854;304,7319;295,2586;282,7362;267,2618;255,0288
01/07/1938;2287,562;2468,3137;2487,2651;2462,0068;2424,2766;2361,8147;2306,053;2244,6045;2183,6968;2129,3467;2051,63;1957,2747;1881,6796;1807,0571;1694,1843;1561,8945;1412,0367;1277,3488;1191,6833;1136,6544;1075,1918;1010,2938;933,7638;871,1519;793,5376;746,4384;692,3458;654,2928;620,4756;572,3737;535,9933
01/06/1938;1518,5791;1497,0701;1459,6697;1401,5215;1328,633;1246,8939;1167,7007;1088,2908;1006,0032;912,7736;825,9319;738,6537;650,5149;550,4792;468,4345;403,0566;366,274;343,2982;320,6721;327,1003;565,0537;703,8577;954,8716;1201,6613;1338,9681;1481,0038;1688,6029;1933,9119;2021,9893;2093,3608;
01/05/1938;440,6313;457,9624;444,0852;447,5452;409,8306;372,901;336,7974;301,5665;273,4274;251,9914;230,9684;222,0899;207,4735;198,8154;193,0911;187,4057;184,5778;195,9485;193,0911;187,4057;251,9914;711,5566;1154,3698;1272,2563;1333,7972;1396,2734;1459,6697;1486,353;1507,8123;1523,9719;1523,9719
01/04/1938;230,9684;222,0899;213,2925;233,9457;251,9914;261,1288;267,2618;267,2618;282,7362;314,2735;579,7154;572,3737;510,8597;461,447;423,4562;379,5553;340,0442;304,7319;285,8551;267,2618;245,9419;236,9317;222,0899;213,2925;201,692;190,2435;181,7598;181,7598;276,5223;406,4404;
01/03/1938;346,5594;323,8825;307,9049;292,1163;276,5223;264,1912;248,9624;233,9457;228;222,0899;222,0899;236,9317;248,9624;228;207,4735;198,8154;195,9485;190,2435;184,5778;178,9519;184,5778;193,0911;210,3784;251,9914;288,9818;327,1003;353,1029;343,2982;304,7319;270,3405;255,0288
01/02/1938;1023,193;1062,1323;1057,7878;1031,815;1036,1326;1018,8888;963,3475;925,3535;912,7736;896,0671;854,6392;933,7638;1066,481;1057,7878;1027,5017;988,8859;929,5563;846,4123;762,0641;669,4544;598,1635;546,8494;528,7839;500,1742;464,9377;447,5452;423,4562;379,5553;;;
01/01/1938;181,7598;176,1541;176,1541;176,1541;193,0911;187,4057;178,9519;165,0661;162,3203;165,0661;170,5893;159,5852;151,4449;159,5852;195,9485;292,1163;336,7974;327,1003;317,4691;307,9049;301,5665;317,4691;362,9708;376,2248;399,6794;554,1146;813,7037;1010,2938;1027,5017;1040,4548;1031,815
01/12/1937;921,1554;875,2924;809,6377;727,0121;639,2118;565,0537;489,541;447,5452;399,6794;379,5553;382,8926;362,9708;346,5594;311,0854;288,9818;270,3405;245,9419;230,9684;219,1483;219,1483;222,0899;216,2158;210,3784;204,578;193,0911;187,4057;181,7598;176,1541;176,1541;181,7598;187,4057
01/11/1937;447,5452;392,9448;349,8276;327,1003;307,9049;307,9049;333,5578;343,2982;379,5553;440,6313;426,8786;430,3073;426,8786;409,8306;409,8306;746,4384;1181,7325;1375,3451;1422,5776;1401,5215;1323,4752;1257,019;1221,6978;1221,6978;1231,7562;1226,7236;1201,6613;1127,8223;1040,4548;980,3547;
01/10/1937;340,0442;561,4019;727,0121;805,5768;830,0181;871,1519;971,8418;988,8859;1057,7878;1062,1323;1040,4548;1014,589;993,1584;963,3475;1101,4291;1272,2563;1302,909;1267,1707;1231,7562;1201,6613;1191,6833;1163,2528;1127,8223;1066,481;1014,589;963,3475;900,2366;809,6377;719,2748;631,7019;525,1877
01/09/1937;461,447;416,6305;369,5841;333,5578;304,7319;270,3405;245,9419;228;213,2925;201,692;198,8154;207,4735;201,692;190,2435;181,7598;173,3666;167,8225;162,3203;159,5852;154,1474;151,4449;148,7535;143,4043;143,4043;140,7468;138,1009;127,6347;119,9123;117,3631;138,1009;
01/08/1937;112,303;112,303;107,295;107,295;107,295;107,295;102,3403;102,3403;99,8834;102,3403;104,8109;109,7924;130,2333;201,692;201,692;216,2158;239,9265;236,9317;213,2925;187,4057;173,3666;190,2435;292,1163;433,7424;518,0123;590,7683;609,296;598,1635;583,3944;554,1146;503,7302
01/07/1937;151,4449;151,4449;148,7535;146,0733;143,4043;140,7468;138,1009;135,4666;132,844;130,2333;132,844;130,2333;127,6347;119,9123;122,474;125,0482;127,6347;127,6347;132,844;146,0733;154,1474;154,1474;154,1474;154,1474;146,0733;138,1009;132,844;125,0482;119,9123;114,8266;114,8266
01/06/1937;242,9299;233,9457;228;219,1483;216,2158;228;261,1288;264,1912;261,1288;273,4274;273,4274;255,0288;236,9317;222,0899;213,2925;210,3784;193,0911;187,4057;178,9519;173,3666;170,5893;167,8225;162,3203;159,5852;156,8608;154,1474;154,1474;154,1474;151,4449;151,4449;
01/05/1937;298,4087;288,9818;285,8551;282,7362;276,5223;273,4274;270,3405;261,1288;258,0746;251,9914;251,9914;261,1288;267,2618;264,1912;255,0288;245,9419;236,9317;228;233,9457;233,9457;228;233,9457;261,1288;288,9818;301,5665;311,0854;323,8825;311,0854;295,2586;273,4274;255,0288
01/04/1937;236,9317;230,9684;304,7319;454,4838;550,4792;639,2118;665,6565;692,3458;688,5183;658,0756;598,1635;528,7839;457,9624;416,6305;468,4345;601,8691;635,4543;684,6956;730,8879;765,9822;719,2748;692,3458;635,4543;579,7154;518,0123;464,9377;423,4562;382,8926;346,5594;317,4691;
01/03/1937;333,5578;330,3254;386,2367;482,4817;525,1877;521,5971;583,3944;627,9547;700,0156;758,1507;830,0181;929,5563;959,1072;921,1554;929,5563;908,5898;862,8858;838,2052;785,6417;727,0121;669,4544;609,296;554,1146;496,6239;454,4838;409,8306;356,3852;314,2735;282,7362;258,0746;245,9419
01/02/1937;314,2735;307,9049;320,6721;343,2982;353,1029;359,6745;359,6745;353,1029;333,5578;307,9049;295,2586;282,7362;270,3405;255,0288;236,9317;222,0899;213,2925;204,578;198,8154;195,9485;228;273,4274;270,3405;273,4274;307,9049;333,5578;340,0442;336,7974;;;
01/01/1937;222,0899;233,9457;261,1288;362,9708;430,3073;482,4817;528,7839;528,7839;521,5971;464,9377;444,0852;444,0852;440,6313;406,4404;376,2248;359,6745;343,2982;320,6721;301,5665;276,5223;258,0746;251,9914;251,9914;270,3405;276,5223;285,8551;298,4087;307,9049;317,4691;323,8825;320,6721
01/12/1936;279,6253;276,5223;327,1003;399,6794;457,9624;503,7302;532,3858;532,3858;514,4331;500,1742;478,9609;468,4345;451,0114;447,5452;440,6313;454,4838;433,7424;413,2274;389,5874;356,3852;320,6721;288,9818;270,3405;270,3405;288,9818;288,9818;276,5223;258,0746;236,9317;222,0899;210,3784
01/11/1936;264,1912;251,9914;264,1912;396,3088;758,1507;908,5898;921,1554;929,5563;896,0671;871,1519;846,4123;838,2052;846,4123;850,5233;830,0181;805,5768;781,7006;758,1507;703,8577;650,5149;601,8691;557,7555;486,0084;444,0852;413,2274;389,5874;359,6745;333,5578;311,0854;295,2586;
01/10/1936;1014,589;1006,0032;971,8418;929,5563;883,5878;813,7037;734,7684;673,2572;688,5183;750,3379;785,6417;801,5209;805,5768;797,4923;781,7006;754,242;734,7684;703,8577;673,2572;635,4543;598,1635;554,1146;503,7302;461,447;420,0402;379,5553;343,2982;320,6721;298,4087;288,9818;276,5223
01/09/1936;858,76;817,7748;769,9049;703,8577;627,9547;605,5799;746,4384;711,5566;727,0121;719,2748;723,141;727,0121;719,2748;703,8577;707,7048;696,1782;650,5149;605,5799;583,3944;598,1635;613,0173;605,5799;680,8779;933,7638;988,8859;1006,0032;1014,589;1018,8888;1014,589;1014,589;
01/08/1936;165,0661;154,1474;143,4043;135,4666;333,5578;620,4756;703,8577;715,4133;727,0121;707,7048;654,2928;590,7683;568,711;583,3944;758,1507;887,7427;896,0671;904,4108;896,0671;879,4376;862,8858;858,76;813,7037;746,4384;688,5183;661,8635;680,8779;797,4923;912,7736;908,5898;879,4376
01/07/1936;216,2158;210,3784;201,692;198,8154;198,8154;219,1483;222,0899;204,578;195,9485;225,0405;228;222,0899;198,8154;213,2925;233,9457;251,9914;248,9624;245,9419;239,9265;230,9684;222,0899;198,8154;187,4057;181,7598;173,3666;178,9519;222,0899;213,2925;193,0911;178,9519;170,5893
01/06/1936;125,0482;132,844;437,1837;887,7427;1066,481;1167,7007;1241,8413;1251,9531;1262,0916;1241,8413;1262,0916;1123,4127;946,4144;789,5874;673,2572;587,0787;518,0123;461,447;420,0402;386,2367;359,6745;330,3254;298,4087;270,3405;239,9265;233,9457;248,9624;245,9419;236,9317;225,0405;
01/05/1936;143,4043;170,5893;187,4057;210,3784;219,1483;216,2158;216,2158;213,2925;201,692;184,5778;167,8225;156,8608;146,0733;138,1009;130,2333;122,474;117,3631;117,3631;112,303;112,303;122,474;125,0482;132,844;135,4666;132,844;127,6347;122,474;119,9123;122,474;125,0482;127,6347
01/04/1936;173,3666;156,8608;146,0733;138,1009;132,844;127,6347;125,0482;122,474;119,9123;122,474;122,474;127,6347;125,0482;127,6347;130,2333;127,6347;125,0482;125,0482;122,474;122,474;117,3631;114,8266;112,303;109,7924;109,7924;109,7924;109,7924;109,7924;107,295;117,3631;
01/03/1936;264,1912;245,9419;236,9317;222,0899;207,4735;193,0911;187,4057;181,7598;187,4057;193,0911;198,8154;204,578;216,2158;222,0899;219,1483;216,2158;204,578;190,2435;181,7598;162,3203;148,7535;148,7535;140,7468;148,7535;165,0661;204,578;251,9914;239,9265;225,0405;207,4735;187,4057
01/02/1936;409,8306;382,8926;353,1029;320,6721;301,5665;292,1163;295,2586;295,2586;298,4087;292,1163;285,8551;276,5223;267,2618;255,0288;242,9299;230,9684;222,0899;216,2158;216,2158;222,0899;236,9317;264,1912;307,9049;295,2586;301,5665;301,5665;285,8551;276,5223;270,3405;;
01/01/1936;646,7422;777,7641;825,9319;904,4108;984,618;1023,193;1062,1323;1088,2908;1110,2096;1132,2362;1172,1528;1231,7562;1226,7236;1191,6833;1145,5035;1123,4127;1075,1918;1006,0032;925,3535;813,7037;750,3379;696,1782;658,0756;605,5799;565,0537;521,5971;478,9609;468,4345;464,9377;447,5452;430,3073
01/12/1935;307,9049;314,2735;320,6721;327,1003;346,5594;376,2248;413,2274;433,7424;437,1837;500,1742;605,5799;665,6565;700,0156;707,7048;673,2572;601,8691;543,2251;496,6239;437,1837;389,5874;362,9708;323,8825;295,2586;273,4274;261,1288;251,9914;239,9265;255,0288;285,8551;340,0442;420,0402
01/11/1935;1933,9119;1852,8628;1739,0499;1622,0942;1567,3365;1475,6609;1318,3239;1163,2528;1040,4548;883,5878;734,7684;658,0756;631,7019;576,0419;532,3858;510,8597;454,4838;409,8306;372,901;359,6745;376,2248;437,1837;500,1742;525,1877;507,2921;475,4461;433,7424;389,5874;356,3852;323,8825;
01/10/1935;1638,64;1638,64;1750,3256;1957,2747;2069,4812;2129,3467;2153,4475;2336,9783;2705,3005;2929,192;2969,2979;2969,2979;2969,2979;2975,9993;3090,6707;3282,5774;3379,9272;3372,943;3268,7458;3131,4773;2989,417;2862,7434;2764,003;2685,8242;2582,7246;2449,4092;2336,9783;2256,851;2153,4475;2081,41;2016,0779
01/09/1935;409,8306;366,274;323,8825;288,9818;282,7362;336,7974;346,5594;386,2367;343,2982;317,4691;304,7319;327,1003;353,1029;420,0402;489,541;616,7439;711,5566;781,7006;976,096;1018,8888;984,618;942,1929;1036,1326;1338,9681;1699,7717;1755,9723;1739,0499;1727,7979;1699,7717;1638,64;
01/08/1935;333,5578;320,6721;314,2735;301,5665;292,1163;285,8551;276,5223;270,3405;295,2586;489,541;590,7683;696,1782;719,2748;734,7684;719,2748;688,5183;658,0756;627,9547;587,0787;568,711;590,7683;616,7439;635,4543;688,5183;719,2748;696,1782;654,2928;613,0173;561,4019;518,0123;454,4838
01/07/1935;132,844;117,3631;112,303;112,303;112,303;107,295;107,295;107,295;107,295;107,295;104,8109;112,303;127,6347;159,5852;167,8225;138,1009;130,2333;143,4043;156,8608;170,5893;190,2435;228;258,0746;346,5594;406,4404;406,4404;406,4404;399,6794;406,4404;372,901;346,5594
01/06/1935;73,8174;73,8174;73,8174;73,8174;73,8174;73,8174;73,8174;76,1104;78,4194;78,4194;97,4404;167,8225;213,2925;258,0746;276,5223;264,1912;239,9265;216,2158;207,4735;193,0911;170,5893;165,0661;193,0911;181,7598;170,5893;165,0661;159,5852;154,1474;143,4043;143,4043;
01/05/1935;95,0115;95,0115;92,5968;90,1965;85,4402;85,4402;83,0845;80,7442;80,7442;80,7442;78,4194;78,4194;78,4194;76,1104;76,1104;73,8174;73,8174;80,7442;90,1965;102,3403;102,3403;97,4404;95,0115;90,1965;90,1965;85,4402;83,0845;83,0845;78,4194;76,1104;73,8174
01/04/1935;193,0911;176,1541;165,0661;159,5852;154,1474;151,4449;151,4449;148,7535;148,7535;146,0733;146,0733;146,0733;154,1474;170,5893;193,0911;184,5778;181,7598;170,5893;170,5893;167,8225;148,7535;143,4043;130,2333;127,6347;122,474;117,3631;102,3403;99,8834;97,4404;95,0115;
01/03/1935;195,9485;201,692;193,0911;181,7598;170,5893;176,1541;207,4735;255,0288;336,7974;437,1837;510,8597;546,8494;557,7555;590,7683;598,1635;554,1146;525,1877;510,8597;496,6239;461,447;437,1837;406,4404;386,2367;366,274;353,1029;336,7974;323,8825;298,4087;261,1288;233,9457;210,3784
01/02/1935;239,9265;251,9914;248,9624;245,9419;242,9299;239,9265;236,9317;230,9684;225,0405;219,1483;170,5893;165,0661;156,8608;143,4043;140,7468;138,1009;132,844;127,6347;127,6347;184,5778;198,8154;216,2158;222,0899;233,9457;251,9914;233,9457;210,3784;198,8154;;;
01/01/1935;320,6721;314,2735;307,9049;276,5223;251,9914;251,9914;222,0899;219,1483;216,2158;204,578;201,692;198,8154;204,578;216,2158;222,0899;225,0405;228;228;230,9684;233,9457;230,9684;228;187,4057;184,5778;184,5778;181,7598;176,1541;184,5778;198,8154;213,2925;225,0405
01/12/1934;154,1474;151,4449;173,3666;362,9708;430,3073;528,7839;616,7439;620,4756;620,4756;576,0419;557,7555;539,6064;489,541;447,5452;403,0566;382,8926;359,6745;372,901;399,6794;423,4562;451,0114;468,4345;457,9624;447,5452;426,8786;409,8306;379,5553;349,8276;346,5594;336,7974;333,5578
01/11/1934;261,1288;245,9419;225,0405;210,3784;187,4057;170,5893;162,3203;154,1474;148,7535;135,4666;132,844;132,844;125,0482;117,3631;114,8266;114,8266;114,8266;114,8266;114,8266;107,295;107,295;107,295;104,8109;102,3403;102,3403;102,3403;114,8266;125,0482;138,1009;146,0733;
01/10/1934;127,6347;122,474;117,3631;114,8266;112,303;112,303;107,295;104,8109;132,844;276,5223;590,7683;680,8779;707,7048;730,8879;750,3379;696,1782;642,9744;583,3944;521,5971;440,6313;379,5553;327,1003;320,6721;317,4691;311,0854;307,9049;301,5665;301,5665;295,2586;282,7362;270,3405
01/09/1934;97,4404;95,0115;92,5968;90,1965;87,8109;87,8109;85,4402;87,8109;92,5968;107,295;104,8109;104,8109;112,303;122,474;117,3631;117,3631;154,1474;187,4057;176,1541;245,9419;270,3405;264,1912;258,0746;233,9457;222,0899;193,0911;170,5893;165,0661;143,4043;132,844;
01/08/1934;143,4043;132,844;127,6347;127,6347;132,844;159,5852;159,5852;143,4043;132,844;127,6347;122,474;114,8266;109,7924;107,295;102,3403;99,8834;92,5968;102,3403;117,3631;135,4666;130,2333;122,474;117,3631;117,3631;112,303;112,303;107,295;104,8109;102,3403;99,8834;97,4404
01/07/1934;122,474;122,474;119,9123;117,3631;117,3631;114,8266;112,303;109,7924;107,295;107,295;107,295;107,295;107,295;102,3403;107,295;107,295;143,4043;138,1009;138,1009;148,7535;148,7535;148,7535;143,4043;143,4043;140,7468;135,4666;127,6347;122,474;119,9123;119,9123;138,1009
01/06/1934;143,4043;138,1009;132,844;130,2333;122,474;127,6347;132,844;132,844;135,4666;135,4666;138,1009;138,1009;138,1009;138,1009;135,4666;135,4666;148,7535;170,5893;170,5893;162,3203;156,8608;148,7535;143,4043;140,7468;130,2333;127,6347;122,474;117,3631;117,3631;117,3631;
01/05/1934;525,1877;482,4817;433,7424;392,9448;359,6745;327,1003;327,1003;323,8825;320,6721;295,2586;264,1912;239,9265;213,2925;198,8154;187,4057;176,1541;170,5893;165,0661;154,1474;154,1474;154,1474;154,1474;170,5893;181,7598;198,8154;198,8154;193,0911;187,4057;170,5893;165,0661;156,8608
01/04/1934;233,9457;258,0746;288,9818;295,2586;301,5665;379,5553;420,0402;437,1837;447,5452;413,2274;413,2274;399,6794;386,2367;386,2367;386,2367;386,2367;359,6745;333,5578;314,2735;301,5665;270,3405;245,9419;233,9457;228;242,9299;489,541;579,7154;568,711;568,711;561,4019;
01/03/1934;801,5209;825,9319;801,5209;758,1507;696,1782;642,9744;587,0787;532,3858;496,6239;451,0114;382,8926;314,2735;279,6253;245,9419;225,0405;213,2925;176,1541;176,1541;170,5893;170,5893;167,8225;165,0661;159,5852;151,4449;151,4449;162,3203;167,8225;184,5778;230,9684;236,9317;233,9457
01/02/1934;426,8786;409,8306;392,9448;399,6794;420,0402;437,1837;482,4817;546,8494;525,1877;496,6239;478,9609;444,0852;406,4404;386,2367;382,8926;369,5841;359,6745;346,5594;379,5553;440,6313;561,4019;601,8691;598,1635;605,5799;719,2748;765,9822;785,6417;789,5874;;;
